상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
21582510,원보슈퍼마,,D,소매,D03,종합소매점,D03A02,수퍼마켓,G47121,슈퍼마켓,50,제주특별자치도,50130,서귀포시,5013053000,중앙동,5013010100,서귀동,5.01E+18,1,대지,275,6,제주특별자치도 서귀포시 서귀동 275-6,5.01E+11,제주특별자치도 서귀포시 중정로73번길,9,,5.01E+24,완보마트,제주특별자치도 서귀포시 중정로73번길 9,697842,63591,,1,,126.5639279,33.24891204
15479849,올리브영,제주외도점,D,소매,D03,종합소매점,D03B04,시장/종합상가,G47129,기타 음·식료품 위주 종합 소매업,50,제주특별자치도,50110,제주시,5011067000,외도동,5011012300,외도일동,5.01E+18,1,대지,637,3,제주특별자치도 제주시 외도일동 637-3,5.01E+11,제주특별자치도 제주시 우정로,79,,5.01E+24,,제주특별자치도 제주시 우정로 79,690191,63070,,,,126.4311789,33.48558555
28506766,그린게스트하우스,,O,숙박,O05,민박/하숙,O05A01,민박/하숙,,,50,제주특별자치도,50130,서귀포시,5013025900,성산읍,5013025922,성산읍,5.01E+18,1,대지,13,2,제주특별자치도 서귀포시 성산읍 오조리 13-2,5.01E+11,제주특별자치도 서귀포시 성산읍 한도로,120,,5.01E+24,그린식당,제주특별자치도 서귀포시 성산읍 한도로 120,699906,63639,,,,126.9207551,33.46848324
22945738,웅담,,Q,음식,Q01,한식,Q01A99,기타고기요리,I56111,한식 음식점업,50,제주특별자치도,50110,제주시,5011025000,한림읍,5011025024,한림읍,5.01E+18,1,대지,1587,2,제주특별자치도 제주시 한림읍 한림리 1587-2,5.01E+11,제주특별자치도 제주시 한림읍 한림로5길,23,,5.01E+24,,제주특별자치도 제주시 한림읍 한림로5길 23,695932,63032,,,,126.2614162,33.4147132
20728675,해한수학학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,50,제주특별자치도,50110,제주시,5011052000,일도2동,5011010200,일도이동,5.01E+18,1,대지,994,15,제주특별자치도 제주시 일도이동 994-15,5.01E+11,제주특별자치도 제주시 동문로,60,,5.01E+24,,제주특별자치도 제주시 동문로 60,690834,63265,,,,126.5330882,33.51324098
21482688,무궁화꽃집,,D,소매,D02,선물/팬시/기념품,D02A02,꽃집/꽃배달,G47851,화초 및 산식물 소매업,50,제주특별자치도,50110,제주시,5011052000,일도2동,5011010200,일도이동,5.01E+18,1,대지,90,6,제주특별자치도 제주시 일도이동 90-6,5.01E+11,제주특별자치도 제주시 태성로3길,32,,5.01E+24,,제주특별자치도 제주시 태성로3길 32,690831,63261,,,,126.5480023,33.50055122
24909853,해법중국어학원,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,50,제주특별자치도,50110,제주시,5011066000,노형동,5011012200,노형동,5.01E+18,1,대지,2612,6,제주특별자치도 제주시 노형동 2612-6,5.01E+11,제주특별자치도 제주시 정존11길,25,,5.01E+24,,제주특별자치도 제주시 정존11길 25,690805,63102,,,,126.4751071,33.48571018
21565465,금남알미늄유리,,D,소매,D21,철물/난방/건설자재소매,D21A08,셔터/새시판매,G47511,철물 및 난방용구 소매업,50,제주특별자치도,50110,제주시,5011055000,삼도1동,5011010500,삼도일동,5.01E+18,1,대지,710,4,제주특별자치도 제주시 삼도일동 710-4,5.01E+11,제주특별자치도 제주시 서사로4길,25,,5.01E+24,,제주특별자치도 제주시 서사로4길 25,690811,63172,,1,,126.5175748,33.50906233
24317692,갈릴리기업,,D,소매,D07,가정/주방/인테리어,D07A15,유리/페인트/철물건축자재,G47519,"페인트, 유리 및 기타 건설자재 소매업",50,제주특별자치도,50110,제주시,5011053000,이도1동,5011010300,이도일동,5.01E+18,1,대지,1245,2,제주특별자치도 제주시 이도일동 1245-2,5.01E+11,제주특별자치도 제주시 동광로,39,1,5.01E+24,,제주특별자치도 제주시 동광로 39-1,690828,63196,,,,126.5330281,33.502773
28505734,최씨네구름밭하우스,,O,숙박,O03,캠프/별장/펜션,O03A01,캠프/별장/펜션,I55119,기타 관광숙박시설 운영업,50,제주특별자치도,50110,제주시,5011025600,구좌읍,5011025631,구좌읍,5.01E+18,1,대지,342,,제주특별자치도 제주시 구좌읍 하도리 342,5.01E+11,제주특별자치도 제주시 구좌읍 문주란로,142,,5.01E+24,,제주특별자치도 제주시 구좌읍 문주란로 142,695976,63363,,,,126.8971278,33.5213179
24288108,대우자동차정비사업소,,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,,,50,제주특별자치도,50110,제주시,5011054000,이도2동,5011012900,도남동,5.01E+18,1,대지,83,1,제주특별자치도 제주시 도남동 83-1,5.01E+11,제주특별자치도 제주시 도남로9길,16,,5.01E+24,,제주특별자치도 제주시 도남로9길 16,690807,63205,,,,126.5291474,33.4942522
28510909,빨간궁전,,O,숙박,O03,캠프/별장/펜션,O03A01,캠프/별장/펜션,I55119,기타 관광숙박시설 운영업,50,제주특별자치도,50110,제주시,5011025300,애월읍,5011025334,애월읍,5.01E+18,1,대지,21,,제주특별자치도 제주시 애월읍 애월리 21,5.01E+11,제주특별자치도 제주시 애월읍 고내봉길,42,9,5.01E+24,,제주특별자치도 제주시 애월읍 고내봉길 42-9,695913,63044,,1,,126.3352562,33.45937921
20627366,케이마트정육코너,,D,소매,D01,음/식료품소매,D01A03,정육점,G47212,육류 소매업,50,제주특별자치도,50110,제주시,5011066000,노형동,5011012200,노형동,5.01E+18,1,대지,1059,5,제주특별자치도 제주시 노형동 1059-5,5.01E+11,제주특별자치도 제주시 정존11길,36,,5.01E+24,,제주특별자치도 제주시 정존11길 36,690803,63099,,,,126.4747343,33.48672436
20837204,한라카페테리아,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,50,제주특별자치도,50110,제주시,5011063000,아라동,5011011700,아라일동,5.01E+18,1,대지,1,,제주특별자치도 제주시 아라일동 1,5.01E+11,제주특별자치도 제주시 제주대학로,64,29,5.01E+24,아라인빌아파트,제주특별자치도 제주시 제주대학로 64-29,690756,63243,,2,,126.5568971,33.45608099
22962414,현대이용원,,F,생활서비스,F01,이/미용/건강,F01A04,남성미용실,S96111,이용업,50,제주특별자치도,50130,서귀포시,5013032000,표선면,5013032021,표선면,5.01E+18,1,대지,604,,제주특별자치도 서귀포시 표선면 표선리 604,5.01E+11,제주특별자치도 서귀포시 표선면 표선동서로,252,,5.01E+24,,제주특별자치도 서귀포시 표선면 표선동서로 252,699914,63629,,,,126.8331731,33.32623284
20642277,별밤,,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,I56211,일반유흥 주점업,50,제주특별자치도,50110,제주시,5011066000,노형동,5011012200,노형동,5.01E+18,1,대지,1280,3,제주특별자치도 제주시 노형동 1280-3,5.01E+11,제주특별자치도 제주시 월랑로,6,,5.01E+24,,제주특별자치도 제주시 월랑로 6,690803,63098,,-1,,126.4782429,33.4872814
20233177,에덴분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,50,제주특별자치도,50130,서귀포시,5013053000,중앙동,5013010100,서귀동,5.01E+18,1,대지,273,8,제주특별자치도 서귀포시 서귀동 273-8,5.01E+11,제주특별자치도 서귀포시 중정로73번길,2,,5.01E+24,SK텔레콤,제주특별자치도 서귀포시 중정로73번길 2,697842,63591,,,,126.5642714,33.24824881
21571098,공립동홍어린이집,,R,학문/교육,R08,유아교육,R08A02,어린이집,Q87210,보육시설 운영업,50,제주특별자치도,50130,서귀포시,5013057000,동홍동,5013010500,동홍동,5.01E+18,1,대지,1312,,제주특별자치도 서귀포시 동홍동 1312,5.01E+11,제주특별자치도 서귀포시 중앙로,198,9,5.01E+24,동홍6주공아파트,제주특별자치도 서귀포시 중앙로 198-9,697706,63585,,1,,126.5597893,33.26244245
25023548,1158NAIL,,F,생활서비스,F01,이/미용/건강,F01A02,발/네일케어,S96119,기타미용업,50,제주특별자치도,50110,제주시,5011025300,애월읍,5011025333,애월읍,5.01E+18,1,대지,1158,,제주특별자치도 제주시 애월읍 고내리 1158,5.01E+11,제주특별자치도 제주시 애월읍 애월해안로,230,,5.01E+24,아키제주1205,제주특별자치도 제주시 애월읍 애월해안로 230,695901,63045,,2,,126.3365612,33.4670779
28518767,블랑블루펜션,,O,숙박,O05,민박/하숙,O05A01,민박/하숙,,,50,제주특별자치도,50130,서귀포시,5013025300,남원읍,5013025321,남원읍,5.01E+18,1,대지,91,7,제주특별자치도 서귀포시 남원읍 남원리 91-7,5.01E+11,제주특별자치도 서귀포시 남원읍 남태해안로,135,,5.01E+24,,제주특별자치도 서귀포시 남원읍 남태해안로 135,699941,63621,,1,,126.7196409,33.27823881
20843033,우성미용실,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,50,제주특별자치도,50110,제주시,5011052000,일도2동,5011010200,일도이동,5.01E+18,1,대지,113,,제주특별자치도 제주시 일도이동 113,5.01E+11,제주특별자치도 제주시 태성로,3,,5.01E+24,우성아파트,제주특별자치도 제주시 태성로 3,690778,63262,,2,,126.5478415,33.50245166
21493299,명품인테리어,,D,소매,D07,가정/주방/인테리어,D07A14,지물판매,G47513,벽지 및 장판류 소매업,50,제주특별자치도,50110,제주시,5011058000,용담2동,5011010900,용담이동,5.01E+18,1,대지,645,1,제주특별자치도 제주시 용담이동 645-1,5.01E+11,제주특별자치도 제주시 용문로,143,,5.01E+24,,제주특별자치도 제주시 용문로 143,690821,63160,,,,126.5093761,33.5076747
25191594,백록조명기술,,D,소매,D07,가정/주방/인테리어,D07A10,조명기구/전기용품,G47591,전기용품 및 조명장치 소매업,50,제주특별자치도,50110,제주시,5011065000,연동,5011013700,연동,5.01E+18,1,대지,279,2,제주특별자치도 제주시 연동 279-2,5.01E+11,제주특별자치도 제주시 신대로22길,40,,5.01E+24,벽강하이본타워,제주특별자치도 제주시 신대로22길 40,690814,63136,,,,126.4911934,33.48255326
28508917,메이플해피하우스펜션,,O,숙박,O03,캠프/별장/펜션,O03A01,캠프/별장/펜션,I55119,기타 관광숙박시설 운영업,50,제주특별자치도,50110,제주시,5011025000,한림읍,5011025027,한림읍,5.01E+18,1,대지,1619,2,제주특별자치도 제주시 한림읍 명월리 1619-2,5.01E+11,제주특별자치도 제주시 한림읍 명월로,108,,5.01E+24,,제주특별자치도 제주시 한림읍 명월로 108,695927,63014,,,,126.2675205,33.38393884
25064865,제주누림가구,,D,소매,D15,가구소매,D15A01,일반가구소매,G47520,가구 소매업,50,제주특별자치도,50110,제주시,5011066000,노형동,5011012200,노형동,5.01E+18,1,대지,2346,1,제주특별자치도 제주시 노형동 2346-1,5.01E+11,제주특별자치도 제주시 노형로,321,,5.01E+24,경산빌딩,제주특별자치도 제주시 노형로 321,690840,63105,,2,,126.471593,33.48057304
25953721,장독대찻집,,Q,음식,Q12,커피점/카페,Q12A06,전통찻집/인삼찻집,I56220,비알콜 음료점업,50,제주특별자치도,50110,제주시,5011065000,연동,5011013700,연동,5.01E+18,1,대지,283,4,제주특별자치도 제주시 연동 283-4,5.01E+11,제주특별자치도 제주시 신대로14길,33,,5.01E+24,,제주특별자치도 제주시 신대로14길 33,690814,63123,,,,126.4929557,33.48765054
28500789,거로상사,,D,소매,D07,가정/주방/인테리어,D07A15,유리/페인트/철물건축자재,G47519,"페인트, 유리 및 기타 건설자재 소매업",50,제주특별자치도,50110,제주시,5011060000,화북동,5011011200,화북이동,5.01E+18,1,대지,3653,1,제주특별자치도 제주시 화북이동 3653-1,5.01E+11,제주특별자치도 제주시 선반로2길,24,,5.01E+24,,제주특별자치도 제주시 선반로2길 24,690061,63296,,1,,126.5593035,33.51279134
25319067,한거리푸줏간,,Q,음식,Q01,한식,Q01A99,기타고기요리,I56111,한식 음식점업,50,제주특별자치도,50110,제주시,5011025600,구좌읍,5011025626,구좌읍,5.01E+18,1,대지,468,1,제주특별자치도 제주시 구좌읍 월정리 468-1,5.01E+11,제주특별자치도 제주시 구좌읍 월정3길,49,,5.01E+24,,제주특별자치도 제주시 구좌읍 월정3길 49,695975,63358,,1,,126.7944354,33.55540641
15636344,삼정카센타,,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,,,50,제주특별자치도,50130,서귀포시,5013058000,서홍동,5013010600,서홍동,5.01E+18,1,대지,296,7,제주특별자치도 서귀포시 서홍동 296-7,5.01E+11,제주특별자치도 서귀포시 중앙로195번길,23,,5.01E+24,알뜰빌라,제주특별자치도 서귀포시 중앙로195번길 23,697849,63584,,,,126.5564197,33.26177225
11718825,영산강가마솥,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,50,제주특별자치도,50110,제주시,5011063000,아라동,5011011800,아라이동,5.01E+18,1,대지,1474,1,제주특별자치도 제주시 아라이동 1474-1,5.01E+11,제주특별자치도 제주시 중앙로,437,,5.01E+24,,제주특별자치도 제주시 중앙로 437,690122,63246,,1,,126.5438303,33.48428289
28487437,대성식당,,Q,음식,Q01,한식,Q01A03,곱창/양구이전문,I56111,한식 음식점업,50,제주특별자치도,50110,제주시,5011025900,조천읍,5011025924,조천읍,5.01E+18,1,대지,3219,1,제주특별자치도 제주시 조천읍 함덕리 3219-1,5.01E+11,제주특별자치도 제주시 조천읍 함덕3길,4,,5.01E+24,,제주특별자치도 제주시 조천읍 함덕3길 4,695965,63333,,,,126.6579551,33.54428301
22750057,Y수학,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,50,제주특별자치도,50110,제주시,5011052000,일도2동,5011010200,일도이동,5.01E+18,1,대지,47,,제주특별자치도 제주시 일도이동 47,5.01E+11,제주특별자치도 제주시 천수로8길,18,,5.01E+24,일도삼주아파트,제주특별자치도 제주시 천수로8길 18,690830,63258,,,,126.5428507,33.50422326
28494433,송악산장,,O,숙박,O03,캠프/별장/펜션,O03A01,캠프/별장/펜션,I55119,기타 관광숙박시설 운영업,50,제주특별자치도,50130,서귀포시,5013031000,안덕면,5013031026,안덕면,5.01E+18,1,대지,1491,,제주특별자치도 서귀포시 안덕면 덕수리 1491,5.01E+11,제주특별자치도 서귀포시 안덕면 평화로319번길,163,,5.01E+24,송악별장,제주특별자치도 서귀포시 안덕면 평화로319번길 163,699922,63527,,,,126.3168335,33.28076686
20551594,세흥장식,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,50,제주특별자치도,50110,제주시,5011052000,일도2동,5011010200,일도이동,5.01E+18,1,대지,981,24,제주특별자치도 제주시 일도이동 981-24,5.01E+11,제주특별자치도 제주시 동문로,96,,5.01E+24,,제주특별자치도 제주시 동문로 96,690834,63266,,1,,126.5368466,33.51375425
20248798,제주우체국,,F,생활서비스,F04,운송/배달/택배,F04B08,우체국/우편물취급소,J61100,우편업,50,제주특별자치도,50110,제주시,5011056000,삼도2동,5011010600,삼도이동,5.01E+18,1,대지,10,2,제주특별자치도 제주시 삼도이동 10-2,5.01E+11,제주특별자치도 제주시 탑동로3길,7,,5.01E+24,체신아파트,제주특별자치도 제주시 탑동로3길 7,690808,63166,,,,126.5222434,33.51679048
28522210,CU제주서호혁신점,제주서호혁신점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,50,제주특별자치도,50130,서귀포시,5013059000,대륜동,5013010300,서호동,5.01E+18,1,대지,1550,9,제주특별자치도 서귀포시 서호동 1550-9,5.01E+11,제주특별자치도 서귀포시 서호남로32번길,39,,5.01E+24,,제주특별자치도 서귀포시 서호남로32번길 39,697100,63568,,1,,126.5146205,33.24962215
22964863,스타성여관,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,50,제주특별자치도,50130,서귀포시,5013054000,천지동,5013010100,서귀동,5.01E+18,1,대지,308,5,제주특별자치도 서귀포시 서귀동 308-5,5.01E+11,제주특별자치도 서귀포시 중앙로71번길,15,4,5.01E+24,스타성모텔,제주특별자치도 서귀포시 중앙로71번길 15-4,697844,63592,,,,126.5597753,33.25021643
